reciter_name,file_path,duration_s,spectral_centroid,avg_pitch,mfccs,chunk_id
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_209.wav,2.5,862.694626849535,770.89264,"[-236.67693    236.42184      8.225141    -0.6487437    6.547038
   28.175283    11.929947     2.16218      4.5238748  -17.4117
  -12.167648     1.5581304    4.003435 ]",209
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_161.wav,2.5,2310.9065246081386,1242.1611,"[-180.05872    184.60023    -49.728085    26.945282   -21.870937
   32.628845     7.857939    -6.307909    25.370173    -6.364815
   -1.0770222   20.410868    -5.7024326]",161
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_292.wav,2.5,1989.1435601912096,1243.8937,"[-247.53268    208.91376    -60.278522    46.023914   -19.331347
   11.725564    10.6374235  -17.450489    13.52333     -9.69592
    1.6756815   10.299094    -7.948753 ]",292
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_295.wav,2.5,1707.763980547515,1053.8628,"[-255.54578    211.42822    -48.724834    43.969723   -14.75059
    6.9580884    8.170535   -14.297348    14.364563    -9.768121
   -4.5730324    8.737862   -11.291651 ]",295
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_283.wav,2.5,2018.1463022794196,1320.6943,"[-2.59159912e+02  2.05708847e+02 -6.12035065e+01  4.99357414e+01
 -6.34320784e+00  1.82773991e+01  4.31192827e+00 -1.92826920e+01
  1.24355593e+01 -5.57024908e+00  1.18936546e-01  7.03381252e+00
 -1.40635967e+01]",283
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_063.wav,2.5,3918.8670727133117,976.8107,"[-171.36736    116.86484    -32.204338    40.75506    -77.130196
   11.781688   -48.487324     2.9424543   14.675638   -14.760254
   -6.36641    -18.99654      6.0612235]",63
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_120.wav,2.5,3124.0514018137383,1597.0317,"[-258.8477     163.54573    -92.73367     18.809649   -42.520504
   26.471468    -7.0894613  -35.240177    13.972123   -16.48941
   -1.0205153    9.809221     1.1626779]",120
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_243.wav,2.5,651.0207541109021,434.51373,"[-318.31485     213.12634      25.879572     16.348589     23.988447
   26.935156     -3.7865734    -8.683955     19.208942      3.0548816
   -7.326469      1.6519614     0.36169657]",243
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_093.wav,2.5,3025.052034792669,1616.0566,"[-219.4479     172.76347    -92.77919     23.074677   -40.708294
   24.50412    -13.830815   -41.302223     8.107981   -20.09095
   -1.234001     1.4614539   -6.531285 ]",93
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_241.wav,2.5,711.0753098365358,467.1377,"[-3.1916714e+02  2.1929013e+02  2.7819798e+01  1.3649450e+01
  7.8298178e+00  2.8818645e+01  4.8352771e+00  7.8400470e-02
  1.6820574e+01 -5.9945636e+00 -1.1786517e+01 -4.6809464e+00
 -1.9417737e+00]",241
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_291.wav,2.5,1865.4064744306372,1167.0431,"[-230.33354    205.6998     -56.390884    39.45745    -19.845926
    2.698243     6.1087413  -15.842051    19.107986   -10.355867
    0.7684683    9.431092    -5.317601 ]",291
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_147.wav,2.5,2691.9087874843153,1318.1212,"[-201.71642    183.77013    -59.727818    19.307476   -38.24381
   37.142296     3.4652336  -16.145203    18.188293   -15.323921
    2.45369     27.814556    -4.821851 ]",147
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_061.wav,2.5,4435.867539206744,1543.6858,"[-218.15222    108.95826    -40.682713    63.793076   -32.60722
   53.915966   -45.01712    -17.658934    12.115271    -9.703248
  -11.011382   -23.745647     5.0008683]",61
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_233.wav,2.5,608.6227294059796,420.53165,"[-3.7288953e+02  1.9991249e+02  4.1814552e+01  2.0369419e+01
  2.9249876e+01  2.7342932e+01 -4.7835019e-01 -7.1796036e+00
  8.0601254e+00 -3.7606504e+00 -9.4808168e+00  2.0375964e-01
  1.6015965e+00]",233
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_015.wav,2.5,3116.746616914786,1123.7372,"[-251.20575    131.77975    -23.484941    62.100185    -5.8570848
   61.85771    -25.679434   -14.584212     8.544316   -14.406853
   -2.667039   -16.558727     1.0640845]",15
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_306.wav,2.5,1793.592789637333,1162.7297,"[-246.67209    207.69847    -53.204136    37.83284    -17.588629
    8.737639    10.874062   -13.894099    13.228412    -9.403891
   -1.7987123    9.102361    -4.549297 ]",306
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_109.wav,2.5,2996.324443760684,1642.7153,"[-269.04868    171.17288    -88.11197     27.293728   -36.428814
   26.875154    -5.291655   -36.84897      7.5764875  -16.247257
   -3.6139328    5.9185076   -1.9711215]",109
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_231.wav,2.5,1190.781709195607,859.28424,"[-352.045       204.04544      -6.12307      13.270308      0.48726314
   25.832394     -7.615422    -11.92847      10.822111    -17.674265
  -12.924593      8.345719      6.624949  ]",231
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_001.wav,2.5,2629.3023906797057,1100.5096,"[-254.10825    155.79042     -8.13458     37.954285   -22.611067
   51.10252    -32.45186     -1.0541477   20.38213    -21.31816
  -16.80464      5.4958687    1.2099185]",1
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_164.wav,2.5,2529.610620618214,1443.2109,"[-2.2465973e+02  1.5975877e+02 -4.2666958e+01  2.1493591e+01
 -9.4098043e+00  4.4054531e+01  1.8381037e+01 -2.4218225e+01
  1.9232000e+01 -3.2382917e-02 -1.6593326e+00  3.1341511e+01
  2.0544116e+00]",164
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_111.wav,2.5,2573.699620328953,1447.9763,"[-3.2303870e+02  1.8688094e+02 -7.6143654e+01  2.7830847e+01
 -3.6661182e+01  1.6764475e+01 -9.8982878e+00 -2.8639977e+01
  1.5784493e+01 -1.8538513e+01 -5.9247941e-01  7.4544287e+00
  2.1366954e-01]",111
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_051.wav,2.5,3952.7927891365025,1387.1271,"[-214.30489    138.03593    -37.450474    45.205444   -44.833237
   47.09344    -43.281757    -7.7359023   10.836218   -25.892614
   -8.25542     -0.4205948    6.0910816]",51
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_175.wav,2.5,994.8587950026144,648.77,"[-210.91466    219.83118      5.3460655   13.856624     7.4710655
   21.636955     5.0105762    5.04932      5.561664    -5.0396714
   -7.671838    -5.0954885   -2.9036689]",175
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_137.wav,2.5,2692.5716944399383,1602.8585,"[-254.02367    181.45732    -57.081482    19.063148   -16.975624
   44.065865   -11.0869055  -21.108776    21.003382     6.2082334
   -5.272751    15.942825   -13.099176 ]",137
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_118.wav,2.5,3138.6318412679348,1532.3123,"[-263.37527     172.87016     -89.68297      27.565805    -55.12284
   28.932438    -13.99175     -21.304193     10.789424    -10.824136
    6.892463     -3.1706588     0.69002527]",118
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_101.wav,2.5,2792.0957492560633,1671.8091,"[-292.1733     189.72086    -93.3923      32.716858   -42.15251
   21.631378   -15.063816   -31.284554    18.534204   -11.502942
   -0.4014249    5.63146     -3.7743707]",101
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_042.wav,2.5,3954.5122170108916,1347.2054,"[-179.44263   140.83963   -28.019522   46.216347  -54.614162   43.794514
  -56.634583   -2.609842   16.452751  -22.410559  -16.693773  -10.107706
    8.246557]",42
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_115.wav,2.5,2887.3592013325147,1565.1947,"[-298.4891     185.45575    -88.00627     41.4792     -48.29812
   20.705456   -13.3869095  -23.64036     14.122057    -9.614222
    3.4969409   -1.1989937   -7.4392266]",115
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_245.wav,2.5,763.9559786884387,490.66174,"[-3.0925806e+02  2.1883450e+02  2.0916103e+01  1.8175009e+01
  1.1170217e+01  2.2820259e+01  2.1850159e+00  1.2657999e+00
  1.5505334e+01 -3.1462095e+00 -4.8520732e+00 -3.0008402e-01
 -1.1348072e-01]",245
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_263.wav,2.5,1050.6801080472865,656.49054,"[-340.63748     188.21394       3.9179583    33.991787     16.531952
   48.365417      3.668984     -1.2801921    10.748597     -0.47906208
   -5.6216044    -2.3690739     1.2187073 ]",263
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_116.wav,2.5,2805.1004509248096,1585.2491,"[-271.35284    168.30356    -88.02166     15.189374   -43.052975
   26.972513   -17.958506   -21.484175     3.5607874  -13.923508
   11.390186     5.079613     4.537765 ]",116
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_294.wav,2.5,1883.9449372085435,1228.7058,"[-252.78085    204.97656    -52.62662     37.53659    -14.621632
   10.430895     9.460149   -15.533353    11.410927    -8.520237
    0.665435     9.136214    -7.6724267]",294
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_060.wav,2.5,4171.674419904855,1259.2098,"[-179.10216   123.75258   -39.63327    38.20625   -62.16884    34.897842
  -45.819706   -8.310143    6.027476  -15.558211   -6.559308  -15.806376
    8.792465]",60
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_180.wav,2.5,1124.8187412183772,779.12036,"[-211.77443    212.79588     -4.59971     12.847096     0.4862356
   31.281893     3.252196    -5.1121993    7.985789   -13.987943
  -10.5681      -6.3959026    0.2910738]",180
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_314.wav,2.5,2025.9555741969668,1577.8212,"[-398.8876     194.06775    -99.10788     -3.797315   -14.497066
  -17.817965    21.780785     6.971278     3.9959989   -6.1549644
   -5.734906    26.683012     7.4316034]",314
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_287.wav,2.5,2003.1613870661656,1287.1332,"[-230.66167    200.57523    -66.484955    40.683586   -10.748029
   14.332815    13.078796   -21.074024    13.215901    -7.74057
    4.4035544   10.493555    -9.330868 ]",287
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_154.wav,2.5,2834.1817848770115,1536.459,"[-239.75677     154.99179     -36.88359      33.43586     -12.970625
   29.44038       5.600497     -9.985688     25.627483     -0.44550723
    2.0674908    15.055028    -16.777756  ]",154
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_125.wav,2.5,3538.7858826368956,1746.8098,"[-300.71738     166.90512     -70.54217      40.32063     -15.7797165
   57.308765     -0.33106488  -28.996933     32.365887     -6.910592
   -5.017647     26.537924    -20.913614  ]",125
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_169.wav,2.5,1245.3544106456923,831.9886,"[-320.0641     209.53717     -8.584517    14.086605    -0.5697733
   22.553627     5.764631     5.105312     9.751553    -4.2608457
   -2.1872694    0.8630357   -1.1899811]",169
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_195.wav,2.5,962.0210755876258,753.9207,"[-199.40292    234.5218      -4.251641    12.703756    -5.4241886
   26.495216     9.544552     3.666015     5.175954   -10.031897
   -4.21853      1.4020137   -0.9959202]",195
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_136.wav,2.5,2538.519211929667,1518.6412,"[-205.45975     189.46779     -72.132965     21.69654     -36.140522
   28.698534      0.88618404  -15.239725     11.868106     -2.814172
    1.1354467    22.856985     -5.781818  ]",136
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_272.wav,2.5,1821.1270057042288,1238.618,"[-252.77426    212.3406     -58.41127     40.536777   -14.377545
   11.348533     6.0899196  -12.109556    16.67071     -7.744702
   -2.336198     9.891019   -13.3307495]",272
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_085.wav,2.5,2654.1894782295294,1548.2941,"[-267.04846    180.07231    -73.21478     16.188585   -43.714134
   15.400837   -32.477432   -19.542736    24.071747    -4.8509045
    2.6597223   -3.6338649  -12.645159 ]",85
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_129.wav,2.5,3044.224364389092,1601.4319,"[-305.34335    169.0026     -52.485977    22.198572   -21.467707
   53.233727    -4.890037   -20.690928    19.51253     -2.4480166
   -5.3185043   27.200851   -14.804403 ]",129
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_156.wav,2.5,2668.8537129899746,1499.3494,"[-222.96448    156.9264     -33.94475     19.145607   -12.874737
   32.05328     10.523128   -10.387859    16.629646    -8.6281185
   -3.3510249   23.750187    -1.8150622]",156
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_200.wav,2.5,848.8250280908475,650.3342,"[-198.44029    232.8002       3.5681489    6.00233      6.881501
   23.201231     9.615936     2.7958748    5.4456306  -10.735239
   -2.1091828    1.7058027   -6.0744057]",200
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_117.wav,2.5,2800.5267224904474,1518.5576,"[-266.9121     167.28734    -81.769226     9.396768   -45.464737
   22.582096   -16.007896   -21.002182     8.520629   -13.2671795
    8.68782      5.1754465    4.0736365]",117
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_041.wav,2.5,3801.2345697392084,1372.2148,"[-1.7776523e+02  1.4541353e+02 -2.8199713e+01  3.5965542e+01
 -6.6522476e+01  3.4084625e+01 -6.0402634e+01  4.0499516e+00
  2.0632748e+01 -2.8042395e+01 -1.7656757e+01  8.7774657e-02
  1.4919898e+01]",41
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_220.wav,2.5,883.3507640948616,396.46893,"[-375.50372     178.53491      27.542881     43.38793      33.96043
   27.03724      -4.4442625    -0.59493667   11.7815275    -4.298891
   -8.620438    -15.440722    -13.058708  ]",220
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_303.wav,2.5,1870.2720377593325,1251.289,"[-236.30167    212.80511    -65.37519     37.94871    -21.834011
   10.026635    12.200988   -15.495084    15.437047    -7.808912
    2.1401596    9.82296     -3.896377 ]",303
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_165.wav,2.5,2339.784932160868,1255.589,"[-247.85432    179.27124    -44.808132    27.96221    -25.598255
   31.475101    14.249805   -16.880802    21.70336     12.803676
    4.456254    15.23055     -6.2478423]",165
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_230.wav,2.5,1120.7272587281984,811.027,"[-346.36237     206.90665       3.3793838     4.07435       0.5207869
   26.939247     -3.0578914    -3.9427967    15.725752    -15.059911
  -13.488381      0.92020977   -4.2937407 ]",230
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_091.wav,2.5,2872.513448046436,1685.744,"[-236.85933     172.7859      -92.49887      27.134392    -30.198599
   28.748482    -23.485598    -37.54928      -0.32938486  -21.755718
   -0.7324716     1.8277185    -3.0744293 ]",91
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_311.wav,2.5,1957.939466916221,1436.2509,"[-245.17009    212.66635    -69.69817     45.80853    -11.895664
   12.050324     7.2666316  -15.963458    14.304428    -9.412328
   -2.8083348   14.751338    -8.764144 ]",311
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_246.wav,2.5,716.2546182401221,459.70023,"[-3.09916077e+02  2.17256058e+02  2.13400021e+01  1.57867985e+01
  1.86128407e+01  3.41830444e+01  3.07593536e+00  3.38125062e+00
  1.87010860e+01  2.76275367e-01 -2.30979943e+00 -9.58733737e-01
 -1.26133561e+00]",246
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_257.wav,2.5,553.3285549306131,331.68695,"[-393.51828    196.3268      41.011425    30.652237    45.811234
   37.990433     2.658306     3.6916144   14.944246    -3.0179205
   -9.539514   -10.619569    -7.9940515]",257
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_025.wav,2.5,3400.9924779139224,1155.3873,"[-217.11646    144.3124     -25.608076    58.917053   -25.826551
   56.15332    -37.900406    -8.771445    12.249067   -24.15844
   -7.1515512   -6.29978      4.741009 ]",25
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_288.wav,2.5,1872.4768224365914,1302.0781,"[-252.04318    208.2266     -59.02461     36.99982    -12.291872
   14.635761     8.411035   -15.529625    11.032549    -8.279368
   -1.7829976   12.115538    -4.4991593]",288
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_058.wav,2.5,5003.162356522168,1459.922,"[-188.91391    115.686134   -38.957405    60.703354   -58.6377
   44.374874   -51.559093    -3.8101623   10.824576   -19.728764
   -5.867982   -24.025291     3.454147 ]",58
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_030.wav,2.5,2685.660341959937,1259.358,"[-237.96466    163.11368     -5.0336914   59.811375   -40.01762
   22.762558   -57.29912     -4.5224676   35.060036   -15.719055
   -2.178572    -8.946839    -4.016724 ]",30
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_197.wav,2.5,937.0804766506219,611.09393,"[-193.77972    222.58624     -0.5301406   15.2015705    9.086113
   26.923656     8.175007     6.216946     7.5053697   -5.6288853
   -1.5183173   -2.0434108   -5.690196 ]",197
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_221.wav,2.5,1548.3268618359602,610.6344,"[-346.34143    162.34203     13.199129    38.05106     17.147312
   35.710747     1.467741    -1.3023933    3.6445413   -7.5127516
   -8.830964    -8.316425    -7.7358336]",221
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_309.wav,2.5,2098.3011660102525,1633.1311,"[-2.4672055e+02  1.9341457e+02 -6.1644299e+01  4.8753250e+01
  8.0176506e+00  1.6480104e+01 -2.9522207e+00 -2.3563095e+01
  1.7699772e+01 -6.9954519e+00  1.7012767e-02  7.9406977e+00
 -1.2941595e+01]",309
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_289.wav,2.5,1957.4636104112144,1246.7767,"[-244.6481     205.39757    -62.06714     43.96109    -11.14039
   16.249197     8.70415    -22.403069    13.072949    -7.62196
    1.6974603   13.94942     -6.7145   ]",289
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_160.wav,2.5,2656.0175783091045,1290.7039,"[-206.94026    179.53136    -44.020466    28.375116   -27.139946
   40.879295     4.7371554  -16.097696    29.865957   -12.88953
    4.7451625   28.52147     -9.434005 ]",160
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_006.wav,2.5,3661.9740029779455,1613.0662,"[-250.56442    127.14306    -28.054323    60.38218    -12.478686
   60.435207   -36.483856   -11.645676    16.245296   -21.047085
   -1.9962909   -9.5970955    3.4634523]",6
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_319.wav,2.5,2335.6550157526517,1760.3009,"[-392.9493     178.04794    -85.17149     16.037197    -3.02494
  -16.141247    15.645172    -1.9673215   -6.2263994  -12.839882
   -2.2995214   20.88833     -8.503084 ]",319
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_158.wav,2.5,3081.2272237984266,1492.4844,"[-232.47641    173.91745    -60.20674     45.75605    -32.62418
   25.631823    14.544514   -17.258236    12.660948    -4.5400553
   -2.890927    29.238132   -12.225345 ]",158
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_141.wav,2.5,2861.3970507613817,1510.2845,"[-211.15518   184.90738   -63.222977   23.041817  -29.630402   42.948727
    4.68938   -26.487892   28.509981  -12.438907  -10.612307   36.6135
   -7.264749]",141
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_119.wav,2.5,2699.6215885848314,1682.3671,"[-266.61197    167.7325     -92.010506    12.078819   -33.802677
   23.05712    -13.309823   -23.25019      6.994924   -15.486712
    0.8651957    2.51379      4.034198 ]",119
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_264.wav,2.5,1072.0070806773385,556.31396,"[-3.3982541e+02  1.8835754e+02  1.7045124e+01  2.8245878e+01
  4.5517421e+00  3.3347870e+01  9.7162523e+00 -5.6742424e-01
  4.4374166e+00 -7.2280931e+00 -8.5780687e+00 -4.1503191e-02
  2.3609145e+00]",264
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_184.wav,2.5,986.0897050284335,767.0378,"[-227.16507     222.1881       -0.38965207    7.3551216     1.5587491
   27.534782      9.097398      4.03447       3.1004322   -17.614935
   -8.731866     -5.4877605    -1.4194602 ]",184
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_278.wav,2.5,2234.651357231351,1335.1244,"[-244.78802    204.08095    -65.211754    52.830257   -18.452032
   14.522972    11.688361   -22.110134    16.419394   -11.462725
   -2.3043005   13.671105   -10.159739 ]",278
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_029.wav,2.5,4387.279147502993,1429.8119,"[-232.66034    119.85702    -18.293186    74.46569    -28.812263
   64.068565   -60.870663   -15.922491    22.305576   -17.780594
   -1.1928498  -18.107775   -14.400908 ]",29
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_212.wav,2.5,946.6876078525578,808.72516,"[-212.54085     216.45944       6.8328905     2.7005084    13.782308
   30.103374      7.6368113     6.314896      6.021245    -11.584468
    0.45385695    0.6248165    -3.074027  ]",212
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_068.wav,2.5,3148.759318817111,962.25543,"[-282.78964    131.97298    -21.035837    63.33243     -7.8230176
   56.407406   -25.744123   -11.536795    14.88158    -16.194466
   -5.3596244  -17.765255    -3.6451726]",68
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_034.wav,2.5,3521.383876515476,1143.4282,"[-208.20549    147.23128    -25.500814    36.42436    -60.012096
   40.02185    -44.28922     -1.3935446   14.141517   -23.353855
  -10.059214    -7.458432     5.8615828]",34
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_236.wav,2.5,573.933212591419,405.08475,"[-348.67575    191.24403     42.47382     28.630705    25.153969
   30.02644     12.742526     6.0949893   14.429985    -1.7464478
   -6.240073     1.5159268    5.482426 ]",236
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_260.wav,2.5,577.8558469697882,459.44748,"[-358.6094     194.31696     36.42115     26.66008     26.659153
   28.991411    11.519353     4.779384    11.801238    -4.282345
   -5.4875665    3.5961504    3.953525 ]",260
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_194.wav,2.5,801.1287075899351,594.542,"[-230.83476    228.39441     13.65335      8.458812    10.137016
   16.744736     6.4489565   -1.5370605    2.9024568  -11.545869
   -3.898376     1.7188988   -4.958626 ]",194
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_210.wav,2.5,758.7664071020417,632.11035,"[-2.4882291e+02  2.3045642e+02  2.5506241e+01 -1.0605131e-01
  1.2343496e+01  2.0583052e+01  3.9106498e+00 -4.4841485e+00
  3.6225310e-01 -1.4681533e+01 -6.7059956e+00  6.7943048e-01
 -1.9465846e+00]",210
Mohammed_Aluhaidan,Dataset/Mohammed_Aluhaidan/lohaidan_176.wav,2.5,971.743995319107,718.32214,"[-207.77513    220.0964      -4.312684    11.3238535   15.053852
   28.229382     5.947734    -4.096213     9.255736   -13.5984
  -11.997422    -3.7251644   -2.9919195]",176
